wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_actions,duration_days,repay_ratio,activity_score,longevity,risk_factor,score,credit_score
0x00000000001accfa9cef68cf5371a23025b6d4b6,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000000000051d07a4fb3bd10121a343d85818da6,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000000000096026fb41fc39f9875d164bd82e2dc,2,0,0,0,0,2,7.574131944444445,1.0,0.00014020329477742728,0.049249062890211553,0.0,0.5098918735664755,575
0x0000000000e189dd664b9ab08a33c4839953852c,0,0,0,17,0,17,129.3277662037037,1.0,0.0011917280056081318,0.8409242587711429,0.0,0.668542370155911,754
0x0000000002032370b971dabd36d72f3e5a7bf1ee,250,15,4,130,0,399,132.8659027777778,0.26666666666666666,0.02797055730809674,0.8639301836650898,0.0,0.461177203925447,520
0x000000000a38444e0a6e37d3b630d7e855a7cb13,7,8,5,5,0,25,39.28017361111111,0.625,0.0017525411847178409,0.2554103565532662,0.0,0.4391078336660686,495
0x000000003853fcedcd0355fec98ca3192833f00b,8,0,0,0,0,8,7.889201388888889,1.0,0.0005608131791097091,0.051297729984743745,0.0,0.5104277899506817,576
0x000000003ce0cf2c037493b1dc087204bd7f713e,309,30,16,137,0,492,123.50150462962964,0.5333333333333333,0.03449001051524711,0.8030403237167948,0.0,0.5309550678979331,599
0x000000007858e6f2668e1e06111cfa24403a5466,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00000001a0f57e850c9db68b4a9bc34677437c5c,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0000000506063a51c6ce59906d8c40f7d7fe92a7,26,24,9,10,0,69,30.65619212962963,0.375,0.00483701366982124,0.19933488685445389,0.0,0.35381808147183713,399
0x00000029ff545c86524ade7caf132527707948c4,12,12,12,11,0,47,2.104513888888889,1.0,0.003294777427269541,0.013684120850737948,0.0,0.5037252573983284,568
0x00000087c4cebffb95746d1935de7fbcab092f40,86,62,45,57,0,250,100.5072800925926,0.7258064516129032,0.01752541184717841,0.6535256309912713,0.0,0.5537046852362788,625
0x000000e28faa823d5b53ff6c2922c28335840375,107,66,63,61,0,297,137.20600694444445,0.9545454545454546,0.02082018927444795,0.8921507196449279,0.0,0.6710398370749564,757
0x000006eee6e39015cb523aebdd4d0b1855aba682,11,4,1,9,3,28,41.2944212962963,0.25,0.001962846126883982,0.26850754203297134,0.10344827586206896,0.3086007070722457,348
0x00000a9c78912badb92d73b6ed26456e11def5eb,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00001bc47f0973f794f79c16121cee879e272d6a,0,0,0,4,0,4,47.00429398148148,1.0,0.00028040658955485456,0.30563468492279755,0.0,0.561211058961426,633
0x00002b503a75998c97508916a74fdb41934fa030,27,47,45,28,0,147,125.32153935185185,0.9574468085106383,0.010304942166140904,0.8148746837668381,0.0,0.6533004619564013,737
0x0000897253cc85f7547317eb2080b36b3255687a,1,0,0,1,0,2,3.5146064814814815,1.0,0.00014020329477742728,0.02285292584159262,0.0,0.5046126461567517,569
0x0000b252c943089fbba5554a1d196ef79bc77e4f,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0000ce08fa224696a819877070bf378e8b131acf,3,1,0,10,0,14,75.77993055555555,0.0,0.000981423063441991,0.49274168883258934,0.0,0.2988427646855505,337
0x00010a708585ba4812a1c5976182626c75cb7a6b,9,6,7,7,0,29,79.51586805555556,1.0,0.0020329477742726952,0.5170337690658042,0.0,0.6040166381454426,681
0x00016fc0c9f7620e920e1423fd455f9574f48025,2,0,0,0,0,2,1.6416782407407406,1.0,0.00014020329477742728,0.010674637769287362,0.0,0.5021769885422906,566
0x0002761e848b24046a53d494847b11a3e1d36b09,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00027e45436f11ec8549b7d5e0b86748ee61c13d,2,0,0,0,0,2,7.143796296296296,1.0,0.00014020329477742728,0.04645090363513105,0.0,0.5093322417154594,575
0x0003816b25fd3d6c112eb65c089760fa3f791947,1,1,1,1,0,4,0.001712962962962963,1.0,0.00028040658955485456,1.1138150392725162e-05,0.0,0.500086349606945,564
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,12,5,0,20,0,37,100.84355324074075,0.0,0.0025937609533824043,0.6557121703258,0.0,0.33192056235117473,374
0x0003d4fb942d0cad7fa1b658ad6d46ef6c15f11b,1,0,0,1,0,2,0.0009722222222222222,1.0,0.00014020329477742728,6.321652925600768e-06,0.0,0.5000433253190184,564
0x0003f46779806fe779e7f30eec95dbdb4d45840b,8,6,5,5,0,24,82.84640046296296,0.8333333333333334,0.0016824395373291271,0.5386897952868164,0.0,0.558242690918562,630
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,2,3,1,4,0,10,82.02820601851852,0.3333333333333333,0.0007010164738871364,0.5333696728032858,0.0,0.4068842395028233,459
0x0004a89403e17f544bfbd25ecb1a7d9215a1d61b,1,1,0,0,0,2,0.0024189814814814816,0.0,0.00014020329477742728,1.57288745410781e-05,0.0,0.20004520676334145,225
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,2,1,1,2,0,6,0.0043518518518518515,1.0,0.0004206098843322818,2.8296922619355814e-05,0.0,0.5001318423498236,564
0x0005696d4be2359526c497fe4a4c0620b41f2426,1,1,1,4,0,7,0.6429861111111111,1.0,0.0004907115317209955,0.004180870317009823,0.0,0.5009833875229183,565
0x000660cad76200a2e326f53e033919905e6c50f5,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00069a4bf1b2a8d5eded8e91347dbaa70796ff54,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00080000158a9930aeb508823103b0a977161c47,2,0,0,0,0,2,9.988402777777777,1.0,0.00014020329477742728,0.06494730751770965,0.0,0.5130315224919751,579
0x00099b1263c22ae2ce0a52624cef2a012e751970,2,0,0,0,0,2,7.811921296296297,1.0,0.00014020329477742728,0.05079523383493141,0.0,0.5102011077554195,576
0x0009ce45d5df78e632a0b4987079432dfba2253a,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000a27ba176083e4b50177378cbe7469a00dd557,4,2,2,4,0,12,33.186087962962965,1.0,0.0008412197686645636,0.21578495663346095,0.0,0.5434093572572916,613
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,18,8,5,12,0,43,25.913368055555555,0.625,0.0030143708377146864,0.16849575666573147,0.0,0.42210346258446074,476
0x000ab43e658935ba39504a1424b01756c1e9644c,1,1,0,0,0,2,0.0005092592592592592,0.0,0.00014020329477742728,3.3113420086480207e-06,0.0,0.20004272325683498,225
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,49,0,0,28,0,77,123.26833333333333,1.0,0.0053978268489309495,0.8015241806234715,0.0,0.6619241841793736,747
0x000c8e2871750f458bf1de8ab528dda09bc95db6,1,1,1,1,0,4,0.0006944444444444445,1.0,0.00028040658955485456,4.51546637542912e-06,0.0,0.5000850250701416,564
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,20,20,17,14,0,71,66.14396990740741,0.85,0.004977216964598668,0.43008605575818293,0.0,0.5425103762410162,612
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,4,1,1,0,0,6,30.66425925925926,1.0,0.0004206098843322818,0.1993873415221818,0.0,0.5400036512697362,609
0x000d0ccd6b0e27ce38018b1304ef4f2cd345b636,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000dd5baf04ffe492508f5f45ac3d9374b193f57,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,1,3,2,2,0,8,80.57099537037037,0.6666666666666666,0.0005608131791097091,0.5238944934188583,0.0,0.5049471426375045,570
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,6,0,0,2,0,8,20.31818287037037,1.0,0.0005608131791097091,0.13211434304780736,0.0,0.5265911125632945,594
0x000e840a3122ec28d0c29321db172375cb049762,5,2,2,1,0,10,26.296134259259258,1.0,0.0007010164738871364,0.17098460647409505,0.0,0.5344072262369851,603
0x000e9bd1d42999446d60ff60f1fb3afb13604202,8,6,4,4,0,22,1.9734722222222223,0.6666666666666666,0.0015422362425516999,0.012832052345694473,0.0,0.4030290813419044,455
0x000eab293e332bd6e67018a9150e8807bfac3233,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x000f3b3cba440b4bd611d2ac4b6271400fb1e4e1,1,0,0,1,0,2,15.675266203703703,1.0,0.00014020329477742728,0.10192483795496333,0.0,0.5204270285794259,587
0x000f4432a40560bbff1b581a8b7aded8dab80026,7,6,3,9,0,25,18.144305555555555,0.5,0.0017525411847178409,0.11797920236393696,0.0,0.3741216028282027,422
0x000f7f22bfc28d940d4b68e13213ab17cf107790,26,19,13,15,0,73,2.827002314814815,0.6842105263157895,0.005117420259376095,0.01838193680996148,0.0,0.410474771334542,463
0x000f908720f9ce164d90f4fc89459fab4442907f,32,30,17,17,0,96,1.3537152777777777,0.5666666666666667,0.0067297581493165086,0.008802224378942753,0.0,0.3737793723205835,422
0x000fbfec300959d0f2f327728a889c1f5de8e2df,3,1,1,3,0,8,8.035497685185184,1.0,0.0005608131791097091,0.052248988234500804,0.0,0.5106180416006332,576
0x0011730224657eb527cf736039854c3a3f140e63,1,1,1,1,0,4,0.0015972222222222223,1.0,0.00028040658955485456,1.0385572663486977e-05,0.0,0.5000861990913992,564
0x00120ea6fdbaf057eadc1bd149f957488444e92c,2,1,1,0,0,4,0.05458333333333333,1.0,0.00028040658955485456,0.0003549156571087288,0.0,0.5001551051082882,564
0x0012668072f7e0579caf7e047713d8b6d476d0db,2,0,0,0,0,2,2.7753703703703705,1.0,0.00014020329477742728,0.018046211884948326,0.0,0.5036513033654229,568
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,101,24,93,11,2,231,62.002928240740744,1.0,0.01619348054679285,0.40315987821486154,0.008620689655172414,0.5837658818759757,659
0x0012a7f00af8a643ba5a6aa187f915b4c13289df,0,0,0,1,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,2,0,0,0,0,2,6.0942592592592595,1.0,0.00014020329477742728,0.039626528786399176,0.0,0.5079673667457131,573
0x0014dfac19477a83d7354e6eaac28642c1959398,10,6,9,11,0,36,30.192581018518517,1.0,0.002523659305993691,0.19632036150221738,0.0,0.5400211700922416,609
0x001589fe1923c2118f34e4277f2ef650fcbf0161,19,2,0,9,0,30,132.77488425925927,0.0,0.002103049421661409,0.8633383565388167,0.0,0.3732985861342618,421
0x00159370cbe576b765a7fb2e78582e0cb563d445,10,7,0,2,0,19,20.828761574074075,0.0,0.001331931300385559,0.1354342644425687,0.0,0.2274864322786294,256
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,1,0,0,1,0,2,0.02034722222222222,1.0,0.00014020329477742728,0.0001323031648000732,0.0,0.5000685216213933,564
0x0016469a65facda9e86fd0ae0e9661128843c224,1,1,0,0,0,2,1.0,0.0,0.00014020329477742728,0.006502271580617933,0.0,0.20134251530455682,227
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00183135585d70a523d61b2e43037a7138b36906,15,13,10,16,0,54,57.14190972222222,0.7692307692307693,0.0037854889589905363,0.3715522156490411,0.0,0.5062153205867361,571
0x00184e8aa1e95f491f2d9601e12b540092160ded,1,1,1,1,0,4,0.0008333333333333334,1.0,0.00028040658955485456,5.418559650514944e-06,0.0,0.5000852056887966,564
0x0018583d7654803d2c59467e10dec5f70bbe1851,72,0,0,0,0,72,22.195231481481482,1.0,0.005047318611987382,0.14431942288727348,0.0,0.5303780801610509,598
0x001875a076b3cfe1c9535d76b0345c16e3d61118,2,0,0,0,0,2,5.458935185185185,1.0,0.00014020329477742728,0.03549547911506492,0.0,0.5071411568114462,572
0x0018d044b946ede86b43bb3b964a45772a5abeb9,9,2,2,9,0,22,53.29346064814815,1.0,0.0015422362425516999,0.34652855460523385,0.0,0.5697683817938123,643
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0,1,2,2,0,5,14.21355324074074,1.0,0.0003505082369435682,0.09242038329686843,0.0,0.5185892291304568,585
0x0019bd9f6142943f3a03a8a62d0001a95213f555,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x001b024b98ee862aa01eea595c4c16a0213d2611,1,1,0,0,0,2,0.0014351851851851852,0.0,0.00014020329477742728,9.331963842553514e-06,0.0,0.20004392738120175,225
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,10,6,7,9,0,32,23.079467592592593,1.0,0.0022432527164388365,0.1500689662231074,0.0,0.5306867690595531,599
0x001bc97d92e1a30b02d4e75be25f06063555d556,12,10,9,14,0,45,9.53417824074074,0.9,0.0031545741324921135,0.06199381621931439,0.0,0.4833451354836105,545
0x001be549fa377710b9e59d57bbdf593ce1e379ca,2,0,0,0,0,2,20.678125,1.0,0.00014020329477742728,0.1344547845279652,0.0,0.5269330178940264,594
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,2,0,0,0,0,2,9.698611111111111,1.0,0.00014020329477742728,0.06306300339924309,0.0,0.5126546616682819,578
0x001d2a3192a49e28cac0a7abcaa916648c62b982,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x001f96b7e19a54ae45f451b0148336504d03fdcf,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,5,0,0,1,0,6,68.25821759259259,1.0,0.0004206098843322818,0.4438334683959498,0.0,0.5888928766444896,664
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0,0,0,1,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,2,0,0,0,0,2,6.116898148148148,1.0,0.00014020329477742728,0.03977373299023816,0.0,0.5079968075864809,573
0x00222d56e0509a5e9ab05c588c548290a5e9f876,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002379916ac42a432f3b53f16782d33267debb4c,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,2,0,0,0,0,2,5.45849537037037,1.0,0.00014020329477742728,0.03549261931969381,0.0,0.507140584852372,572
0x0023d9ffe7d793895c5da5833d56c737832ead2b,2,0,0,0,0,2,0.0008564814814814815,1.0,0.00014020329477742728,5.569075196362581e-06,0.0,0.5000431748034725,564
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,2,0,0,0,0,2,1.014375,1.0,0.00014020329477742728,0.006595741734589315,0.0,0.5013612093353511,566
0x0024461e7a8ce7157866eaa4c24b702d328250ce,0,0,0,1,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00246f7813397868b1beec56e1677efa47816dae,30,9,2,3,0,44,21.02681712962963,0.2222222222222222,0.0030844724851033997,0.13672207545284107,0.0,0.29493642350276594,333
0x0025a856d01a898bd52286d56c52323b13937b65,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00261d225db379b3fc74cd0228d6f90582d39035,1,1,0,0,0,2,1.0,0.0,0.00014020329477742728,0.006502271580617933,0.0,0.20134251530455682,227
0x00262ffcfda82b5582d1905ca05b849f196b0419,4,3,1,2,0,10,3.7604166666666665,0.3333333333333333,0.0007010164738871364,0.024451250422948684,0.0,0.30510055502675587,344
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002775390698ef16589bb22bba37ae7906ae2f36,17,7,5,1,0,30,20.264166666666668,0.7142857142857143,0.002103049421661409,0.1317631150215719,0.0,0.4412692521165271,498
0x0027c6cd01364a3c5d29f72269b36dfe85628193,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0027f7335d610f15b325baa5798414548720fcaa,6,2,2,3,0,13,1.3520833333333333,1.0,0.0009113214160532772,0.008791613032960496,0.0,0.5020317190314081,566
0x00283b611db7844cb5677b311afd67c8e3078518,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,2,0,0,0,0,2,3.714583333333333,1.0,0.00014020329477742728,0.02415322964217036,0.0,0.5048727069168673,570
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002aea16059a7d4bef638a03b61a9e80ef07e745,12,10,5,14,0,41,82.66001157407408,0.5,0.002874167542937259,0.5374778441116512,0.0,0.4583578190852114,517
0x002bb13a55bf4525f02717708dd4534ecc475193,2,0,0,0,0,2,0.000787037037037037,1.0,0.00014020329477742728,5.117528558819669e-06,0.0,0.500043084494145,564
0x002c77a71d54e6da4b28690fe1676752a74a67eb,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,2,1,1,1,0,5,18.024618055555557,1.0,0.0003505082369435682,0.11720096173413175,0.0,0.5235453448179095,591
0x002d2715b179d0db3e17cc28317a98f2f65e6884,98,64,38,53,0,253,101.88613425925926,0.59375,0.01773571678934455,0.6624913152530046,0.0,0.5159439780874043,582
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,5,5,16,3,0,29,128.74545138888888,1.0,0.0020329477742726952,0.8371378896997997,0.0,0.6680374622722418,754
0x002de04d579930686698abab5f48bda0b24fb9fc,32,13,15,25,0,85,80.3359375,1.0,0.005958640028040659,0.5223660833085484,0.0,0.6062608086701219,684
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,1,1,1,1,0,4,0.0015277777777777779,1.0,0.00028040658955485456,9.934026025944065e-06,0.0,0.5000861087820716,564
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,1,0,0,5,0,6,71.94774305555555,1.0,0.0004206098843322818,0.46782376495974004,0.0,0.5936909359572478,670
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,61,26,12,9,0,108,105.19599537037037,0.46153846153846156,0.007570977917981073,0.6840129310915748,0.0,0.47753541805524774,539
0x0030040e8d836ac3e546c354f9b373e70a14deeb,0,0,0,2,0,2,0.0028472222222222223,1.0,0.00014020329477742728,1.8513412139259393e-05,0.0,0.5000457636708611,564
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,35,23,0,0,0,58,40.67474537037037,0.0,0.0040658955485453905,0.26447824087063004,0.0,0.25411541683868966,286
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,1,0,0,2,0,3,33.31018518518518,1.0,0.0002103049421661409,0.2165918704747501,0.0,0.5433814655775999,613
0x003094a91a3b5523bc601b221f80183bd347e9ae,2,0,0,0,0,2,5.458726851851852,1.0,0.00014020329477742728,0.03549412447515229,0.0,0.5071408858834636,572
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,37,11,11,8,0,67,73.14305555555555,1.0,0.004696810375043814,0.47559601145844743,0.0,0.5965282454042027,673
0x0030de8f624d2b2513c6dbbff788bb109b80304d,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,2,0,0,0,0,2,0.0007638888888888889,1.0,0.00014020329477742728,4.967013012972032e-06,0.0,0.5000430543910358,564
0x0030ee334630838ea4dee0b4b6ecbc973529031f,8,7,1,0,0,16,74.04144675925926,0.14285714285714285,0.0011216263582194182,0.4814375950505672,0.0,0.33948114977472216,383
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00326e37cef76788f6b0cf643c94481d60bd3d58,2,0,0,0,0,2,0.13056712962962963,1.0,0.00014020329477742728,0.0008489829363535984,0.0,0.500211857575704,564
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,179,154,148,42,0,523,103.78547453703703,0.961038961038961,0.03666316158429723,0.6748413415631219,0.0,0.6342789050996018,716
0x003325d3054cd7668fb16f19ea11bae6d02a474c,0,0,0,5,0,5,6.745138888888889,1.0,0.0003505082369435682,0.04385872490454304,0.0,0.5088768974519917,574
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,59,45,21,37,0,162,24.534699074074073,0.4666666666666667,0.011356466876971609,0.15953127652836493,0.0,0.37531319536876445,423
0x0034d2a08772822866b08d2c585e5c8e25723760,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,0,0,0,5,0,5,30.831481481481482,1.0,0.0003505082369435682,0.20047466582538512,0.0,0.5402000856361601,609
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,14,8,2,2,0,26,20.906643518518518,0.25,0.0018226428321065544,0.13594067399657306,0.0,0.3027349276489466,341
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0036534c48a754163f0f446601f36bcfda840f57,7,8,7,5,0,27,12.879537037037037,0.875,0.0018927444794952682,0.08374624764744203,0.0,0.479817072873337,541
0x00368bb9dba2ee83f3553feae59710b9c3743e09,9,1,0,1,0,11,37.84740740740741,0.0,0.0007711181212758499,0.24609412158525382,0.0,0.24945015975343354,281
0x0036a2f1f6136bb9d7992f7def692126a279e702,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,9,14,14,6,0,43,56.22424768518518,1.0,0.0030143708377146864,0.3655853278650032,0.0,0.574021376824315,648
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,4,2,2,4,0,12,70.08412037037037,1.0,0.0008412197686645636,0.4557059841368656,0.0,0.5913935627579725,667
0x0037643e4ec2b622270676e9e7aa163b261cfb79,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,3,0,0,6,0,9,49.79636574074074,1.0,0.0006309148264984228,0.32378949377407495,0.0,0.5649471732027644,637
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,7,13,0,7,1,28,67.51701388888888,0.0,0.001962846126883982,0.4390139606179084,0.034482758620689655,0.28149509423750896,317
0x0038281701bf3f51fdbb18903c6e18776780a9a1,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
0x00389de87cae34a6f89e13cc8225c4984add8b37,328,100,76,106,0,610,58.27695601851852,0.76,0.04276200490711532,0.3789325949241341,0.0,0.5166151204569613,583
0x0039e71541bdc798d062346bce94230bf519bb72,1,1,0,0,0,2,1.0,0.0,0.00014020329477742728,0.006502271580617933,0.0,0.20134251530455682,227
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,2,0,0,4,0,6,2.7740046296296295,1.0,0.0004206098843322818,0.018037331467743313,0.0,0.5037336492588484,568
0x003a85c562730b196f7cba202a2515f2ff855736,131,22,12,12,0,177,102.33961805555556,0.5454545454545454,0.012407991587802314,0.6654399900539327,0.0,0.5004467591234909,565
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,4,5,4,0,0,13,2.3327662037037036,0.8,0.0009113214160532772,0.015168279390568574,0.0,0.4433070523029297,500
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,2,0,0,0,0,2,5.004212962962963,1.0,0.00014020329477742728,0.03253875173243393,0.0,0.50654981133492,571
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,39,3,0,1,0,43,79.35398148148148,0.0,0.0030143708377146864,0.5159811385959188,0.0,0.30410053897049816,343
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,2,0,0,2,0,4,19.450625,1.0,0.00028040658955485456,0.12647324616275665,0.0,0.5253787712094178,593
0x003be39433bde975b12411fbc3025d49d813a84f,0,1,0,0,3,4,32.38125,0.0,0.00028040658955485456,0.21055168161988444,0.6,0.12219445830084336,137
0x003cb0842811db8d115e28f13048dd83db391dcb,1,0,0,0,0,1,1.0,1.0,7.010164738871364e-05,0.006502271580617933,0.0,0.5013214848103402,566
